comment,label
[CLS]ای جانم🥺 اگه نمی‌خوای جدا بشی فقط قوی باش به خاطر بچه ت ،سعی کن شادترین مامان بشی فقط به خاطر بچه ت ، می‌دونم سخته ها ولی ما در قبال بچه هامون مسئولیم گناه دارن طفلکیا[SEP]یک زن به دلیل مشکلات خانوادگی و شوهر خشن، در حال تحمل درد و رنج است. او به تنهایی به روستای پدری خود سفر کرده و با جاری و خواهر شوهرش صحبت می کند. در نهایت، او به خانواده خود زنگ می زند و از زندگی خود ناامید است.[PAD],conform
[CLS]خدایا ما ازادی میخوایم نمیتونم چن صد تومن بدم عبا بپوشم نمیشه تیشرت بپوشیم باشلوار بایع شال اخه چرا 😭😭😭[SEP]زن به دلیل لباسش با شوهرش درگیر شد و در حضور بچه‌ها به شوهرش کتک زد. شوهرش به شدت آسیب دید و زن نیز از این اتفاق ناراحت شد. قبل از این اتفاق، زوجین خوب و عاشقانه با هم بودند.[PAD],empathy
[CLS]تو زنی اشکال نداره .[SEP]زوجین دعوا کردند و شوهر زن را زد. زن هم با سیلی به شوهر خود پاسخ داد. شب بعد، شوهر زن به جای این که به دنبالش بیاید، خانه را ترک کرد و زن تنها ماند.[PAD],conform
[CLS]نه اختلال دو قطبی این شکلی نیست یکم شبیه هست ولی دو قطبی فرد قاطی نمیکنه به هیچی مشکوک نمیشه[SEP]فردی پس از سال‌ها تحمل، به خانواده خود سر زد و برای اولین بار پس از ده سال صبوری و کتک خوردن، قبول کرد به دکتر بروند. دکتر بیماری اسکیزوفرنی شدید را تشخیص داد و دارویی برای درمان این بیماری به فرد داد.[PAD],other
[CLS]من میگم فعلا ک خونه باباتی زنکی چیزی نزن تا ی 5..[SEP]یک زوج دعوای شدیدی داشتند و خانواده شوهر به خانه آنها آمدند و زن شدیداً مورد ضرب و شتم قرار گرفت. او با این حال تصمیم گرفت با شوهرش زندگی کند و از دوستان خود درخواست دعا کرد. شوهرش هم قول داد فردا لباس‌هایش را برایش بفرستد.[PAD],confront
[CLS]دست اون مرد بشکنه ک رو زنش دست بلند میکنه حتی پدر و برادر و شوهر خودم.[SEP]شوهر زن را بعد از هفت سال زندگی مشترک، کتک زد. زن و دخترش با اوفتادن به زمین، زخمی شدند. شوهر با تهدید و حمله به زن، خشم خود را نشان داد.[PAD],empathy
[CLS]آفزین دقیقا منم اون نیست راحتترم درضمن شوهرم منم همه رو از بالا نگاه میکنه خوشم نمیادددد.[SEP]یک شخص به دلیل تمرکز بر روی گوشی، ناراحت شده و بعد از دو ماه، به خشم می‌آید و اشیا را می‌شکند. او یک چهره پلاستیکی را به دیوار می‌کوبد و پامش را مجروح می‌کند. شخص دیگری از او ترس دارد و نمی‌داند چه کاری باید بکند.[PAD],empathy
[CLS]قشنگم کلااا سکوت کن نذار متوجه بشه ازش میترسی کار شما اشتباه بوده ولی دلیلی واسه رفتار همسرتون نمیشه فعلا سکوت کن چون اینجوری نه متوجه میشه ازش ترسیدی و نه اینکه خدایی نکرده مشکل اساسی تر میشه یه تایمی رو به هر دوتون رست بده هر دوتون به کمی آرامش احتیاج دارین اینکه ایشون 5 سال تمام سکوت کرده بوده نشون میده آدمی هست که حداقل تلاش میکنه حتی ظاهری هم که شده انسان فهمیده و خوددار و متمدنی باشه و اینکه بعد از پنج سال یه همچین واکنشی نشون داده اول اینکه ممکنه دچار شوک هیجانی و آنی شده باشه ولی اینکه نتونسته این شوک رو کنترل کنه و انقدر شدید اون رو بروز داده ممکنه نشون دهنده این باشه که ایشون آمادگی های روانی و شخصیتی لازم واسه همچین رفتار هایی رو داره که متاسفانه این نشونه خوبی نیست و باید در صدد درمانش باشین در آینده ولی ممکنه همه اینا واقعا یه اتفاق ناخواسته باشه و ایشون واقعا ناخواسته این رفتار رو بروز داده باشن و رفتار الانشون که نشونه ای از پشیمونی داخلش نیست دو تا جنبه داره ، یکی اینکه بر میگرده به همون چیزی که گفتم و یه همچین رفتار هایی در شخصیت واقعی ایشون هست که باید حتما پیگیری و درمان بشه ولی ممکن هم هست ایشون واقعا از کارشون پشیمون باشن الان به خاطر اینکه از موضع خودشون پایین نیان و بروز پشیمونی براشون سخت باشه و به اصطلاح نخوان ابهتشون واسه شما کم بشه پشیمونیشون رو نشون نمیدن تمام این موضوع ها رو فقط و فقط گذشت زمان ثابت میکنه پس عاقلانه با سیاست و صبورانه صبر کن[SEP]فردی به نام مامانش به او توهین کرده و او را مورد ضرب و شتم قرار داده است. او به دوستانش گفته که از این به بعد فقط به کتک جواب می‌دهد. همچنین، فردی دیگر را به عنوان شوهر خود معرفی کرده است.[PAD],conform
[CLS]مثل منی شوهر من همه جور نامردی در حقم کرده الانم ک تو مراحل جداییم ولی باز دلم میسوزه براش و اصلا مثل خودش که زندگیمون و خراب کرد نمیتونم رفتار کنم خیلی سخته شرایطم[SEP]یک زن جوان به دلیل خیانت همسرش و تحمل شرایط سخت خانوادگی، به دورانی از فقر و سختی روبرو می‌شود. پس از مدتی، به یک خانه جدید نقل مکان می‌کند ولی همسرش همچنان خیانت می‌کند و او به دنبال راهی برای پولدار شدن است.[PAD],empathy
[CLS]خوب کاری میکنی جدیدا مردا خیلی عوضی شدن فک میکنن همه چی به زور بازو هست نمیدونن اون زور رو خرهم داره[SEP]زن و شوهر به دلیل کتک خوردن زن، با هم ارتباط ندارند. زن به خرید و کار خودش ادامه می دهد. زن خسته است و دلداری می خواهد.[PAD],confront
[CLS]وقتی میبینی منطق نداره اسمشونم نیار.محل نده.بذار انقد پشتت حرف بزنن که بترکن.خدا به موقع میذاره تو کاسشون[SEP]مردی به دلیل بی احترامی خواهر همسرش ناراحت است. هنگامی که با او در مورد این موضوع صحبت می کند، خواهر همسرش به او حمله می کند و او را می زند. او نمی داند چه کاری با او بکند و خیلی خسته است.[PAD],empathy
[CLS]اوووو زندگی مگه کشکه توطلاق بزرگترین ضرر هارو تومیبینی طلاق راه اخره پاشویه ناهاربپز اشتی کنید[SEP]در یک دعوای شدید با شوهرم، کلی لیوان و گلدون شکسته شد و کف خانه پر از شکستگی شد. توافق کردیم که جدا شویم و من در اتاق خوابیدم. صبح، من از شوهرم خواستم که توافقی برای جدایی کنیم و در غیر این صورت مهریه را از او بگیرم. هنوز هم در خانه هستیم و هیچ کدام از ما به کار نرفته‌ایم.[PAD],conform
[CLS]چی بگم والا منو شوهرم هیییییچ مشکلی نداریم هییییچی. سر یه چیزای مسخره ای دعوامون میشه‌خیییلی مسخرهکه ینی اگر کسی وایسه تماشا ، بخدا خندش میگیره میگه این دوتا خلن😐اما در مورد تو نمیدونم عزیزم.....[SEP]همسرم به خانواده‌اش وابسته است و حتی اگر اشتباه کنند، همچنان آنها را دفاع می‌کند. در دعواهایی با همسرم، او به من حمله کرد و من آسیب دیدم. به خانواده‌اش گفتم، اما آنها به من کمک نکردند. بنابراین، من تصمیم گرفتم به تنهایی این مسئله را حل کنم.[PAD],empathy
[CLS]نمیشه بهش گیر ندی؟؟؟نمیشه گوشیش رو چک نکنی !!!حداقل بخاطر ارامش و خودت بچه هات یه مدت ولش کن !بزار بره می‌ره مرتیکه خر!!!بزار هر کاری میخواد بکنه!!کاریش نداشته باش،،،خودت و بچه هات زندگی کنین ،،،فکر کنین مرده شوهرتبا این اوصاف که گفتی فعلا کاری از دستت برنمیاد جز اینکه بسازی و سر به سرش نزاری[SEP]شوهرم رمز گوشیش را از من پنهان می‌کند و خانه مجردی دارد. دختری به او زنگ زده و او حتی به من اجازه نمی‌دهد صفحه گوشیش را ببینم. او به من و فرزندانم خشونت می‌آورد و من به پلیس زنگ می‌زنم اما جوابی دریافت نمی‌کنم.[PAD],conform
[CLS]ای بابا😔انشاالله خدا سر عقل بیاردشهرچی هم که بقیه بگن جداشو فایده نداره چون معلومه که نه دلت میخواد نه قصدت جداشدنه بشین خوب فکراتو بکن اگه میبینی ی درصد هم میتونی اصلاحش کنی و خوب میشه ادامه بده پیش مشاور برو بهتر راهنماییت میکنه[SEP]نامزدش را می‌کشد، خانواده‌اش و خودش از هم کم شده‌اند و او به شدت مورد ضرب و شتم قرار می‌گیرد. او از این وضعیت ناراحت است و پشیمانی عمیقی دارد.[PAD],conform
[CLS]دیگه بدتر از این ک نمیشه.[SEP]خواهر شوهرم ۳۷ ساله مجرده و از خونه مادرش برگشته، مدعی شده که جاریم با فلانی حرف زده و من هم به جاریم پیام دادم که این حرف رو زده، اما جاریم همچنان این حرف رو رد کرده و من تصمیم گرفتم که بیرون از خونه مادر شوهر نرم.[PAD],empathy
[CLS]معلومه پیاز داغ رو کلا زیاد میکنید تو تعریف کردن😐[SEP]زن عموی شوهرم به من گفت که عقل ندارم و نمی‌توانم با سیاست رفتار کنم. شوهرم نیز از دیدار با مادرش جو گرفته بود و این باعث شده بود که او به من کتک بزند. من از خانه مادر شوهرم به خانه عموی شوهرم رفته بودم و بعد از دو ساعت شوهرم آمد و من را همراه خود به خانه برد.[PAD],conform
[CLS]ما من و تویی نداریم منم وقتی از سر کار می یام خونه اگر خسته باشم کاری نمی کنم و استراحت می کنم ، فقط غذا رو می ذارم رو گاز تا بپزه ( بالاخره منم گشنمه و می خوام غذا بخورم دیگه 😅) از طرفی کار شوهرم حداقل سه برابر کار من خستگی داره تازه خیلی موقع ها که اونم می یاد خونه می بینه غذا نیست یا خونه به هم ریخته هست فوری جمع می کنه به نیمرویی املتی درست می کنه با هم می خوریم ما در این زمینه اصلا به هم سخت نمی گیریم  کمک حال هم هستیم[SEP]شخصی با دستش به بازوی خود ضربه زده و درد شدیدی احساس کرده است. سپس با شخص دیگری به فحاشی و بدگویی پرداخته و ناراحتی او را به دنبال داشته است. در نهایت، او بچه را کتک زده و از اتاق بیرون کرده و خوابیده است.[PAD],empathy
[CLS]سلام عزیزم خوبین اول اینکه دلیل رفتار شوهرت چی بوده ۱۰ ساله باهم زندگی می‌کنید الان یادش افتاده یک شبه اینجوری بزنم وبیرون کنه[SEP]یک زن با دو پسر، پس از دعوای شدید با شوهرش، به دنبال پناهی در خانواده دیگری می‌گردد. شوهرش تهدید به آتش زدن وسایل خانه و سرقت طلاهای او را می‌کند. زن، شناسنامه و کارت ملی خود را نیز از دست می‌دهد.[PAD],empathy
[CLS]دستش بشکنه عوضی زنگ بزنین پلیس بیاد ببره بکنتش توی گونی بی غیرت رو ایشالا یه بچه گیرش بیاد ده برابر بدتر خودش شک نکن چرخ روزگار میچرخه هرچه کنی به خود کنی بیشرف ازش فیلم بگیر شکایت کن از مامانت بخواه زنگ بزنه پلیس گوه خورده دست رو مادرش بلند میکنه[SEP]شخصی به دلیل پنکه‌ای که بادش رویش بود، با شخص دیگری درگیر شد. در نهایت، شخص اول توسط شخص دوم کتک خورد و زخمی شد. شخص دوم به شدت عصبانی بود و به شخص اول فحش داد.[PAD],confront
[CLS]سر رفیق زدت ینی![SEP]دوستان به دلیل نیاوردن رفیقای مجردشون به دعوا و کتک کاری رسیدن. شخصی که دوست دارد زندگیش را ادامه دهد، می‌ترسد که اگر بماند، کتک زدن به او عادی شود. او به دنبال راهی برای فرار از این وضعیت است و ایده‌هایی مانند ماندن در خانه مادرش را در نظر می‌گیرد.[PAD],other
[CLS]اگر خیلی مشکلت حاده و ببین این راهکار ها رو نتونستی اجرایی کنی دنبال راه درمان باش.[SEP]یک زن هفت ساله ازدواج کرده است، اما هرگز توسط شوهرش نزده شده و هرگز نمی‌زند. زن هنگام عصبانیت، شوهرش را مورد خشونت قرار می‌دهد و احساس بدی پس از آن دارد. اما همچنان عاشق شوهرش است.[PAD],confront
[CLS]شایدم حق با شماست...من اگه این کارو با شوهرم میکردم از کرده خودم پشیمونم میکردشایدم من زورم بهش نمیرسه[SEP]زنی که دیشب کتک خورده بود، از شوهرش گریه کرد و می‌دانست که بعضی افراد ممکن است او را سرزنش کنند. او می‌دانست که دعوا در حضور دختر کوچکش نامطلوب است، اما همه ما ممکن است اشتباه کنیم. او نمی‌خواست فقط به عنوان یک زن جبران کننده باشد، بلکه به عنوان یک شخصیت مستقل و مهربان.[PAD],empathy
[CLS]بچت ۱۱ ماه  دو روز دیگه میاره برا خودت نمیتون بچه ۱۱ماه نگه دار[SEP]دوشب پیش، زن و شوهر درگیر شدند و زن با گلدون به سر شوهر زد. زن بعد از آن، ساعت ۵ صبح از خانه خارج شد و پدرش را تماس گرفت. پدر زن از همدان به تهران آمد و زن دخترش را به او ندادند.[PAD],empathy
[CLS]هرچقد که هست بازم نبخشی پشیمون میشی[SEP]شوهر با اسباب بازی کتک زد و آن را شکست. سپس به دلیل بهونه‌ای برای طلاق، به همسرش خشونت وارد کرد. همسر خسته و استرس دار است و شوهرش به تازگی دوباره خشونت آمیز شده است.[PAD],conform
[CLS]بچه هاتو اصلا رها نکن و یکم که بزرگ تر شدن با مردی با اصالت و با شخصیت و مومن ازدواج کن ، امیدوارم آینده بهتری در انتظار خودت و بچه هات باشه .♥[SEP]دختری با معتادی دوست می‌شود و زندگی‌اش تغییر می‌کند. همسرش به دلیل خیانتش از او جدا می‌شود. او همچنان عاشق همسرش است، اما شکایت نمی‌کند.[PAD],confront
[CLS]ایندفعه محکم واستا بگو من هرچی فکر میکنم اگ تنها برم ی لونه سگی(ببخشید) تنها اجاره کنم خیلی ارامشم بیشتره تا این ک تو این زندگی باشم.[SEP]دو نفر در خیابان دعوا کردند. شوهر به زن حمله کرد. دلیل حمله، دعوای شب قبلی بود.[PAD],confront
[CLS]باشوهرتم حرف بزن بابت بحث دیشب معذرت خاهی کن بخدا زندگیت اروم میشه.[SEP]مربوط به موضوع مالی من بود. شوهرم قول‌هایش را نگه نداشت و بحث شدید شد. در نهایت، من او را زدم و ما داد و بیداد کردیم. موضوع برای من بسیار جدی بود، زیرا تمام سرمایه زندگی‌ام در این موضوع بود.[PAD],conform
[CLS]طلاق بگیر ازش هرچی زودتر بهتربیخود به خاطر این به فکر خودکشی نباش بابا دیوانه ای مگه وقتی تو خونه آشغال هست آشغال رو میزارن دم در نه خودشون رو به خاطر بوی آشغال بندازن بیرون[SEP]شوهر بیکار و بدهی دارند. همسر کار پیدا کرده اما شوهر انجام نمی دهد. بعد از جر و بحث، دعوا کرده و به هم زده اند.[PAD],confront
[CLS]بمون و منتظر کتک بعدی باش 😐دختر ۱ دونه زدتت ۱۰ تا بزنش من شوهرم منو بزنه کاری میکنم صدای خر بدهوالا بخدا😀[SEP]یک خانم با کمربند و لگد کتک خورده است و نمی‌داند آیا باردار است یا خیر. او در حال تصمیم‌گیری برای واکنش به این موضوع است. او ممکن است قهر کند، برای مدتی با مادرش بماند یا منتظر کتک بعدی باشد.[PAD],confront
[CLS]الان فکر میکنی این زندگیه که داری؟؟دلت به حال بچت نمیسوزه که باید شاهد این رفتارها باشهبعد این همه سال درست نشده یعنی دیگه درست بشو نیستتک والد بودن و بچه طلاق بودن ولی تو آرامش زندگی کردن خیلی بهتر از این زندگی پر از تنشی هست که شما و همسرت برای یه بچه ۸ساله درست کردید[SEP]بچه ها به من کتک زدند، سرم درد می‌کند. من به خانواده‌ی او تبریک عید گفتم، اما او به من فحش داد و کتکم زد. من به طلاق فکر می‌کنم.[PAD],confront
[CLS]من نمی‌دونم که دقیقا بینتون چی پیش اومده که به این مرحله رسیده،اما حتما یه چیزی تو این زندگی دیدی که برای بار دوم خواستی بچه بیاری...حالا که مادر دو بچه شدی، مسولیتت بیشتر شده،بخاطر اونا که تو به این دنیا اوردیشون،صبورتر باش..گذشت داشته باش، از هر چیزی عصبانی نشو ..مهربون باشو اما زبان نرم...زبان نرم...زبان نرم...هر آدم سفت و خشنی  رو رام می‌کنه....کم کم به مرور باز خورد محبت هاتو میبینی ، البته این کار یه شبه اتفاق نمی افته...زمان میخواد تا خرابه ها دوباره ساخته شه.پس صبور باش و مهربون تا نتیجه بگیری..بخاطر بچه هات!!![SEP]یک زن باردار که توسط شوهرش مورد خشونت قرار گرفته، به دنبال طلاق است و به خانه پدرش می‌روید، اما آژانس به دنبالش می‌آید. خانواده او همچنین در حال اسباب‌کشی برای نقل مکان به شهر دیگری هستند.[PAD],conform
[CLS]سر شوهرم داد میکشید میگفت مرد نیستی بچه ات دازه میمیره زنت حالش بده .[SEP]یک زن به دلیل دعوایی با شوهرش، کتک خورده است. او سیسمونی خریده و به خانه شوهرش برده است. شوهر او به او بی‌احترامی می‌کند و او نمی‌تواند با کسی درباره درد و دل خود صحبت کند.[PAD],empathy
[CLS]نگا هم طلاق بگیر هم شکایت کن هم بچه رو بده دستشون[SEP]یک زوج دعوا کردند و خانواده شوهر به دعوای آن‌ها پیوستند. شوهر به مسافرت رفت و مادر و خواهرش به زن شوهر کتک زدند و او تصمیم به طلاق گرفت.[PAD],confront
[CLS]تف توشرفش دیگ باهاش حرف نزن[SEP]یک زن و شوهرش در حال بحث هستند. شوهر پشت خودش را به زن می‌کند و زن با پای خود به پاش می‌زند. شوهر با پشت دستش به صورت زن ضربه می‌زند.[PAD],confront
[CLS]خوبه همین حرف رو بیان به تو بزنن بگن حتما کاری کردی که پدرت زده تو گوشت؟هیجکس تو زندگی دیگران نیست اما کتک زدن حتی تو حیوانات هم باب نیست[SEP]شخصی به دیوار کوبیده شده و درد شدیدی در قفسه سینه و پشتش دارد.[PAD],confront
[CLS]آره برادرشوهرای منم اینطور نیستن و درواقع یه سلام خشک خالی بروز میکنن[SEP]جاری بزرگ مشکل دار است و می‌خواهد مهمانی برگزار کند. صحبت‌ها بین آنها به نزاع منجر شد و جاری بزرگ او را از خانه خود بیرون کرد. در حین بستن در، جاری بزرگ به او ضربه زد و او دچار خونریزی شد.[PAD],empathy
[CLS]بمیرم برا دلت ، عزیزم بمون اگه فردا شد برو دکتر ازونورم روزه سکوت بگیر ی هفته جز حرف عادی هرچی گفت نگو و دنبال شر و نگیرو حضرت مریم قسم بده کمکت کنه ، روزه سکوت و کلا پرهیز از جدل و جواب ندادن ب فحشا و تحقیر ها چشمت رو باز می‌کنن میفهمی که اگه سکوت کنی اون چه برخوردی باهات داره و واقعا بیماریش خطرناکه یا خوب میشه ک بعداً دلت دیگه نخوادش ، البته حالا ی سری میگن روزه سکوت ینی اتم تا کام حرف نزنه اما ممکنه فکر کنه لج کردی برا همین تو فقط هیچی نگو دعواشه کاراتو کن عادی دکترم نیومد ی هفته وقت بده بیاد .اما اگه میتونی یواشکی نامه پزشک قانونی رو بگیر و قایم کن این خیلی مهمه ، فعلا برنامه ت این باشه تا ی هفته دیگه ببینی چی میشه نیومدم خودت برو دکتر بخاطر تکلیف خودت[SEP]یک شخص به دختری که او را اذیت می کرد گفت که نمی خواهد با او باشد. پس از اینکه پدر دختر پیامی را فرستاد، شخص به دختر رفت و با او صحبت کرد. دختر به شخص گفت که نمی خواهد با او باشد و شخص بعد از این حرکت دختر، از او خداحافظی کرد.[PAD],conform
[CLS]ک خدا برات درست میکنه ...من ی چله ای برداشتم خیلی ازش جواب گرفتم توروخدا با اعتقاد کامل انجامش بده یکمی اخراش سخت میشه ولی من دوتا از غیر ممکن ترین حاجتامو گرفتم...چله بسم الله...روز اول ۱۰۰تا بسم الله الرحمن الرحیم بحق بسم الله رحمن رحیم..فک کنم باید از روز دوشنبه شروع کرد بازم تو نت سرچ کن تا روز چهلم هر روز باید صدتا صدتا اضافه بشه[SEP]فردی به نام کلی به دلیل مصرف مواد مخدر از دوستش عذرخواهی کرد و از او خواست که او و فرزندانش را ببخشد. کلی به دلیل مصرف مواد مخدر به دوستش خشونت می‌آورد و به او تهمت ناموسی می‌زند. دوستش هیلی او را در روزهای بیماری و مشکلات حمایت کرد و به او کمک کرد. در پایان، کلی به دوستش عذرخواهی کرد و از او خواست که به فرزندانش مراقبت کند.[PAD],other
[CLS]گاهی جدایی قدمی برا خوشبختیه .[SEP]همسر به من پیام داد که چرا فیلم عاشقانه را پاک کردم، من توضیح دادم اما او تهمت زد. بعد از آن، شوهرم کتکم زد و گوشی من را شکست. در شب بعد، او دوباره با من جنگید.[PAD],confront
[CLS]دوباره تکرار کرد بگو دیگه نمیام خونتون[SEP]شوهر بچه ها به شوخی او را می‌زند و او درد می‌کشد. او نمی‌تواند اعتراض کند زیرا دیگران فکر می‌کنند بدتر است. در یک شب، او با پام به شوهرش زده و او با پشت دست به او زده است.[PAD],conform
[CLS]فردا صبح میگفتیرک بهت گفته خوابش میاد.[SEP]فردی که امتحان داشته، شب قبل از امتحان با دوستش برای خوابیدن رفته، اما دوستش می‌خواست بخوابد و حرف نزنند، اما فرد اصرار کرده و دوستش او را برای خوابیدن به خوابگاه فرستاده است. بعد از این اتفاق، فرد عصبانی شده و به خوابگاه برگشته و درس خود را خوانده است.[PAD],empathy
[CLS]ای وای چقدر بی لیاقته طرفت الهی شکر استقلال مالی داریبرای هر تجربه ای آدم ی تاوانی میدهفدای سرت اگه نتونستی پولتو زنده کنی ولی با این حال تلاشتو بکن با کمک خانواده ات که پس بگیریاگرم نشد بگو این پول رو دادم عوضش جووونیم نسوخت پای بی لیاقتی طرفم و شناختمش اول راه[SEP]نامزدم با یک خانم دیگر ارتباط داشت و سیم کارتش را عوض کرد. من او را تهدید کردم که شکایتش را می‌کنم و از او پول می‌خواهم. دعوای شدیدی با او داشتم و او در اولین روز عید با من تماس گرفت.[PAD],confront
[CLS]نکن تو رو خدا ی کاری کن اون قرص رو بالا بیاری ب خاطر بچت[SEP]فردی کتک خورده و آبروریزی شده است و از اتفاقی که افتاده، ناراحت است. او نگران بچه‌اش است و دلش می‌خواهد به خانه برگردد. او احساس ناامنی می‌کند و به اندازه‌ی کافی ناراحت است که به خودکشی فکر می‌کند.[PAD],empathy
[CLS]شما کاملا مستقلی.دستتم که تو جیب خودته.چرا عین زناییکه بیکارنو وبال گردن شوهرشون مجبورن بمونن رفتار میکنی؟![SEP]شوهر به زن گفت که ازش متنفره و می‌خواد از زندگیش بره. شوهر از زن خواست که پولش رو به حساب خودش منتقل کنه. زن به شوهر کتک زد.[PAD],confront
[CLS]این حرفو نزن ،هیج پدر مادری نیست ک بد بچشو بخاد،فوقش راضی ب طلاق نباشن ی گوش مالی درس حسابی میدن ک ب اون زردک[SEP]در یک دعوای ناگهانی، دو نفر به هم می‌زنند و تهدید می‌کنند. یکی از آنها عقد نامه را پاره می‌کند و دیگری او را مورد ضرب و شتم قرار می‌دهد. در نهایت، این دو نفر به تصمیم جدایی می‌رسند.[PAD],confront
[CLS]بخدا یروز اینقد چرتو پرت گفتم تا یکم غیرتشو قلقلک دادم یه سیلی زد بهم اینقد ذوق کردم که نگو .[SEP]زن به دلیل لباسش با شوهرش درگیر شد و در حضور بچه‌ها به شوهرش کتک زد. شوهرش به شدت آسیب دید و زن نیز از این اتفاق ناراحت شد. قبل از این اتفاق، زوجین خوب و عاشقانه با هم بودند.[PAD],conform
[CLS]حالا من میترسم از فردا برم پیاده روی  اخه بچمم پیشمه میترسم خلوت بودنی بقاپه ببره[SEP]زنی که دیشب کتک خورده بود، از شوهرش گریه کرد و می‌دانست که بعضی افراد ممکن است او را سرزنش کنند. او می‌دانست که دعوا در حضور دختر کوچکش نامطلوب است، اما همه ما ممکن است اشتباه کنیم. او نمی‌خواست فقط به عنوان یک زن جبران کننده باشد، بلکه به عنوان یک شخصیت مستقل و مهربان.[PAD],empathy
[CLS]ی دکتر برو عقل نداری مگ تو بهش محبت میکنی اون کتکت میزنه بیرون میکنه فردا رفتی زیر ی سقف بدترتم میکنه با ی بچه ب غلط کردن میافتی[SEP]یک زن جوان به تازگی با مردی که عاشقش بوده برای ۶ ماه عقد کرده است، اما در این مدت زمان همه چیز برای او سخت شده است. پس از یک نزاع، او توسط شوهرش از خانه بیرون شده است و اکنون از او دلتنگ است.[PAD],confront
[CLS]شما چقدرررر بچگانه رفتار کردید...قبل رفتن نمیتونستید بگید بهش که من نمیتونم موهام رو ببندم؟؟؟واقعا خونه مادرشوهرت 20 دقیقه با هم دعوا کردید؟[SEP]زنی موهایش را کراتینه کرده بود و شوهرش خواست موهایش را ببیند، اما او نخواست. در یک دعوای خانوادگی، زن و شوهرش با مادر شوهرش دعوا کردند و در نهایت زن و شوهرش خانه را ترک کردند.[PAD],conform
[CLS]اگ بتونه ثابت کنه پدرش صلاحیت نداره تعادل روانی نداره  و بچه پیش باباش اسیب میبینه حضانت بچه رو ب مادرش میدن بعدشم بچه تا ۷ سالگی بامادرشه بعدشم حق انتخاب رو ب بچه میدن[SEP]دعوای شدید بین دو نفر درباره عدم کمک به یکی از آنها در حالی که بچه اش با اسباب بازیش با او بود، به وقوع پیوست. در نهایت، پدر بچه با پای خود به پاش ضربه زد و او را به اتاق برد و روی تخت انداخت.[PAD],empathy
[CLS]حرف دهنتو بفهم عرب اینجور ادمایی نیستن[SEP]فردی برای تاپیکی مورد نظرش تلاش کرد. پدر، مادر و برادرش به خانه او آمدند و او را اخراج کردند. عوضیاها خوشحال شدند.[PAD],other
[CLS]جمع بنديه شما عالي بود فقط اول مراجعه كنن به روانشناس زوج درماني بعد اونها خودشون اگر ببينن نميتونن اين دو نفر كنترل خشم كنن و در واقع مديريت بحران براشون كار دشواريه و روان درماني كافي نيست  ارجاعشون ميدن روانپزشك و دارودرماني رو براشون شروع ميكنن .[SEP]شوهر کتک زنی زده بود، پزشکی قانونی آثار خفگی را تایید کرد، دادگاه نیز این اتفاق را تأیید کرد و او می‌خواهد از زندگی شوهرش جدا شود.[PAD],confront
[CLS]برای من صورتم تپل شد گفتم بخورم وقتی خیلی خیلی صورتم لاغر شد تزریق کنم انگار سینه هام سفت شده فکر میکنم تاصصیر اون بوده بلخشیدها چون پرسیدید گفتم اتفاقا نوشته بود باعص لاغری هم میشه البته بگم یکم یبوست میاره[SEP]یک زن گوشواره‌هایش را می‌خواهد بفروشد، اما شوهرش مخالفت می‌کند. به خاطر این مسئله، زن به خانه مادرش می‌رود و در آنجا با مشکلاتی روبرو می‌شود. به دلیل تجربه‌های نامطلوبی که در خانه مادرش داشته است، زن نمی‌خواهد به آنجا بازگردد.[PAD],other
[CLS]ببین اول جهیزیه ات رو بیار خونه بابات بعدش مهریه و‌نفقه و همه چی رو بذار اجرا اسم طلاق رو نیار اگر اومد در خونه بابات داد و بیداد کرد زنگبزن ۱۱۰ بیان صورت جلسه کننبگو تمکین میکنم به شرط تامین مسکن و لوازم زندگی بعدش بگو اگه می‌خواد بیچاره تر از اینی که هستی نشی بیا حضانت رو بده گورت و گم کن[SEP]فردی هر روز کتک می‌خورد و امروز یک شیء به سرش زده بود که باعث درد شد و گریه کرد. بعد از آن، فرد دیگری به جای بغل کردن او، به او ضربه زد و او را زخمی کرد. در نهایت، فردی دیگر منتظر بود که فرد اولی را بکشد و خانه را ترک کند.[PAD],confront
[CLS]دوستت که نیس شوهرته ،زندگیتونه[SEP]زنی که به شوهرش گفته بود از دوستش برایش زیاده، پس از درگیری و کتک خوردن، به خانه پدرش رفته و شوهرش از جدایی راضی است. او به مشاور مراجعه کرده و مشاور می‌خواهد با شوهرش صحبت کند. در حالی که شوهرش هیچ تماسی نگرفته است.[PAD],conform
[CLS]اره منم دیگه هیچ کاری نمیکنم البته بخاطر این که کسی که فک میکنه ذاتم خرابه رو هیچ‌جوره نمیشه قانعش کرد زندگی میکنم زنده ام میگم‌میخندم فقط منتظر مرگمم[SEP]دختری به دوستانش درخواست کمک کرد تا به دنبال واکنش شوهرش به توهین و خشونت او علیه خود بگردند.[PAD],empathy
[CLS]انجام دادی که شوهرت عصبانیه.[SEP]زنی که شوهرش او را مورد خشونت قرار داده بود، به دنبال گوشی همراهش بود. شوهر او ابتدا به سوالات او پاسخ نداد و سپس او را تهدید کرد. در نهایت، شوهر او گوشی همراهش را برداشت و او را تهدید کرد که باید بخوابد.[PAD],conform
